Hour,Load (kW),Load (kW)
980,57652.7331,0.576527331
981,53231.2311,0.532312311
982,52179.4955,0.521794955
983,52295.2785,0.522952785
984,52058.6749,0.520586749
985,60642.9334,0.606429334
986,55431.067,0.55431067
987,47890.3592,0.478903592
988,46357.9228,0.463579228
989,46966.2824,0.469662824
990,44735.9902,0.447359902
991,46626.358,0.46626358
992,46331.0918,0.463310918
993,52256.0449,0.522560449
994,46359.3258,0.463593258
995,51198.7334,0.511987334
996,52218.0437,0.522180437
997,52378.7773,0.523787773
998,55213.5068,0.552135068
999,54974.3337,0.549743337
1000,54920.5387,0.549205387
1001,56450.5489,0.564505489
1002,57232.5893,0.572325893
1003,56710.1373,0.567101373
1004,58481.4134,0.584814134
1005,56909.7152,0.569097152
1006,60478.0299,0.604780299
1007,59601.8895,0.596018895
1008,61470.4635,0.614704635
1009,59074.7452,0.590747452
1010,68374.3638,0.683743638
1011,62142.9792,0.621429792
1012,60707.2715,0.607072715
1013,58539.508,0.58539508
1014,57761.6677,0.577616677
1015,52795.1594,0.527951594
1016,56915.875,0.56915875
1017,60028.2853,0.600282853
1018,56902.7955,0.569027955
1019,64859.5297,0.648595297
1020,58249.8255,0.582498255
1021,60030.2238,0.600302238
1022,74078.3688,0.740783688
1023,64220.5112,0.642205112
1024,65110.7078,0.651107078
1025,65895.7281,0.658957281
1026,72029.0448,0.720290448
1027,70076.0767,0.700760767
1028,71720.5878,0.717205878
1029,66364.1566,0.663641566
1030,70284.4879,0.702844879
1031,72047.8209,0.720478209
1032,73732.5113,0.737325113
1033,79061.8405,0.790618405
1034,69807.4254,0.698074254
1035,66805.328,0.66805328
1036,62779.8049,0.627798049
1037,61846.028,0.61846028
1038,62458.7978,0.624587978
1039,61699.8544,0.616998544
1040,60894.7392,0.608947392
1041,60178.5205,0.601785205
1042,56198.4396,0.561984396
1043,58827.2275,0.588272275
1044,60111.6408,0.601116408
1045,62341.796,0.62341796
1046,69839.2875,0.698392875
1047,74079.6673,0.740796673
1048,67552.6796,0.675526796
1049,76651.9982,0.766519982
1050,68649.6218,0.686496218
1051,64262.4629,0.642624629
1052,65960.4949,0.659604949
1053,67085.4139,0.670854139
1054,67004.6161,0.670046161
1055,71226.7943,0.712267943
1056,75985.7847,0.759857847
1057,74448.7475,0.744487475
1058,67937.7772,0.679377772
1059,67698.4749,0.676984749
1060,72005.2844,0.720052844
1061,68509.5665,0.685095665
1062,66672.2442,0.666722442
1063,65064.5999,0.650645999
1064,61004.7217,0.610047217
1065,63069.5976,0.630695976
1066,62513.2463,0.625132463
1067,50970.8417,0.509708417
1068,54991.5018,0.549915018
1069,56612.9735,0.566129735
1070,57569.6726,0.575696726
1071,60053.384,0.60053384
1072,61745.7534,0.617457534
1073,65060.9509,0.650609509
1074,64250.0756,0.642500756
1075,69967.2122,0.699672122
1076,65004.5736,0.650045736
1077,78177.3471,0.781773471
1078,73677.2801,0.736772801
1079,71638.5699,0.716385699
1080,66156.9426,0.661569426
1081,75985.0674,0.759850674
1082,73876.8361,0.738768361
1083,63502.6235,0.635026235
1084,57826.6349,0.578266349
1085,57431.116,0.57431116
1086,63363.566,0.63363566
1087,63143.8942,0.631438942
1088,60366.3123,0.603663123
1089,58943.4752,0.589434752
1090,63575.0374,0.635750374
1091,56562.4212,0.565624212
1092,78033.0736,0.780330736
1093,75587.4628,0.755874628
1094,81651.5175,0.816515175
1095,81673.6593,0.816736593
1096,81478.416,0.81478416
1097,74940.9142,0.749409142
1098,71772.318,0.71772318
1099,65973.6554,0.659736554
1100,68330.4571,0.683304571
1101,67018.2649,0.670182649
1102,65096.2867,0.650962867
1103,63616.4568,0.636164568
1104,69710.2257,0.697102257
1105,75955.8713,0.759558713
1106,74687.5816,0.746875816
1107,66700.8319,0.667008319
1108,67504.392,0.67504392
1109,67492.6903,0.674926903
1110,67764.3457,0.677643457
1111,59350.6014,0.593506014
1112,60825.9398,0.608259398
1113,74539.0262,0.745390262
1114,78296.4117,0.782964117
1115,86748.5531,0.867485531
1116,83020.6284,0.830206284
1117,82089.4231,0.820894231
1118,66065.574,0.66065574
1119,69371.8826,0.693718826
1120,65797.8318,0.657978318
1121,61187.2083,0.611872083
1122,65570.8039,0.655708039
1123,68864.4557,0.688644557
1124,68772.6446,0.687726446
1125,69759.3752,0.697593752
1126,65090.0799,0.650900799
1127,74505.9301,0.745059301
1128,67972.2547,0.679722547
1129,72648.4771,0.726484771
1130,66533.1568,0.665331568
1131,59685.0484,0.596850484
1132,53792.2977,0.537922977
1133,51232.6519,0.512326519
1134,49677.1951,0.496771951
1135,55078.9331,0.550789331
1136,47495.9159,0.474959159
1137,51420.0247,0.514200247
1138,57197.8866,0.571978866
1139,63972.0026,0.639720026
1140,67783.6164,0.677836164
1141,64422.9889,0.644229889
1142,63653.0923,0.636530923
1143,66707.0131,0.667070131
1144,71634.2754,0.716342754
1145,71990.7032,0.719907032
1146,68110.9158,0.681109158
1147,71458.2161,0.714582161
1148,68419.8067,0.684198067
1149,67068.3039,0.670683039
1150,71251.6407,0.712516407
1151,74861.0321,0.748610321
1152,74067.8965,0.740678965
1153,81384.2186,0.813842186
1154,73111.8755,0.731118755
1155,72304.4182,0.723044182
1156,66453.0941,0.664530941
1157,64682.0338,0.646820338
1158,64079.7725,0.640797725
1159,67253.0677,0.672530677
1160,64130.0225,0.641300225
1161,52716.9461,0.527169461
1162,50589.4617,0.505894617
1163,54194.2735,0.541942735
1164,50184.3123,0.501843123
1165,49929.7188,0.499297188
1166,49702.8671,0.497028671
1167,53453.6952,0.534536952
1168,51824.0589,0.518240589
1169,53758.9171,0.537589171
1170,52774.5708,0.527745708
1171,55218.5771,0.552185771
1172,67630.1884,0.676301884
1173,69486.3555,0.694863555
1174,64193.8726,0.641938726
1175,64662.3046,0.646623046
1176,63973.1954,0.639731954
1177,69754.1642,0.697541642
1178,69310.3765,0.693103765
1179,68203.0437,0.682030437
1180,63437.3318,0.634373318
1181,64430.5003,0.644305003
1182,65919.4795,0.659194795
1183,64650.9481,0.646509481
1184,61004.48,0.6100448
1185,67131.3512,0.671313512
1186,74853.0799,0.748530799
1187,71870.7753,0.718707753
1188,65710.9794,0.657109794
1189,67819.6433,0.678196433
1190,70815.0975,0.708150975
1191,69726.7781,0.697267781
1192,71109.3949,0.711093949
1193,69098.0472,0.690980472
1194,69466.912,0.69466912
1195,73064.8297,0.730648297
1196,72379.0755,0.723790755
1197,77088.1237,0.770881237
1198,77545.5228,0.775455228
1199,76440.0946,0.764400946
1200,74377.3732,0.743773732
1201,80606.5875,0.806065875
1202,75505.4772,0.755054772
1203,79000.1197,0.790001197
1204,78610.7341,0.786107341
1205,88707.8577,0.887078577
1206,87905.0924,0.879050924
1207,86783.8349,0.867838349
1208,82940.4621,0.829404621
1209,88476.725,0.88476725
1210,88023.6147,0.880236147
1211,85295.6436,0.852956436
1212,69208.3586,0.692083586
1213,78794.8127,0.787948127
1214,77379.4921,0.773794921
1215,84941.894,0.84941894
1216,74503.8834,0.745038834
1217,69421.1803,0.694211803
1218,86937.8928,0.869378928
1219,81860.1454,0.818601454
1220,67615.7701,0.676157701
1221,83418.3025,0.834183025
1222,82771.674,0.82771674
1223,87861.3056,0.878613056
1224,81322.042,0.81322042
1225,89907.8869,0.899078869
1226,86245.5035,0.862455035
1227,80490.3726,0.804903726
1228,74112.3361,0.741123361
1229,61015.6842,0.610156842
1230,82111.5564,0.821115564
1231,80871.064,0.80871064
1232,78873.4999,0.788734999
1233,82666.1613,0.826661613
1234,82768.7468,0.827687468
1235,82982.1663,0.829821663
1236,83075.0907,0.830750907
1237,83008.5748,0.830085748
1238,83927.0426,0.839270426
1239,77365.7593,0.773657593
1240,77700.3593,0.777003593
1241,79185.1043,0.791851043
1242,80039.7185,0.800397185
1243,77553.2332,0.775532332
1244,72150.7426,0.721507426
1245,79426.1821,0.794261821
1246,76134.8001,0.761348001
1247,78422.3291,0.784223291
1248,81747.0969,0.817470969
1249,81739.7786,0.817397786
1250,71082.4887,0.710824887
1251,73111.6052,0.731116052
1252,57137.4129,0.571374129
1253,49159.1923,0.491591923
1254,67913.7703,0.679137703
1255,76085.5231,0.760855231
1256,74554.9655,0.745549655
1257,77062.732,0.77062732
1258,77843.555,0.77843555
1259,84166.061,0.84166061
1260,73678.8987,0.736788987
1261,82955.163,0.82955163
1262,74525.3436,0.745253436
1263,79027.49,0.7902749
1264,80295.3003,0.802953003
1265,82071.3781,0.820713781
1266,79550.3955,0.795503955
1267,79326.4418,0.793264418
1268,72478.0281,0.724780281
1269,79894.4559,0.798944559
1270,80490.8415,0.804908415
1271,80325.9129,0.803259129
1272,76487.0739,0.764870739
1273,77229.606,0.77229606
1274,78087.5795,0.780875795
1275,75978.0921,0.759780921
1276,78301.2848,0.783012848
1277,78339.0667,0.783390667
1278,77361.7366,0.773617366
1279,77651.0111,0.776510111
1280,76269.8326,0.762698326
1281,69323.1192,0.693231192
1282,66125.5752,0.661255752
1283,69776.5198,0.697765198
1284,70194.7929,0.701947929
1285,61889.6014,0.618896014
1286,69565.9958,0.695659958
1287,62764.1395,0.627641395
1288,69226.2065,0.692262065
1289,70146.9403,0.701469403
1290,69711.0445,0.697110445
1291,71055.9186,0.710559186
1292,78238.1239,0.782381239
1293,83151.3541,0.831513541
1294,71751.768,0.71751768
1295,68138.6621,0.681386621
1296,77836.5469,0.778365469
1297,79012.9661,0.790129661
1298,76901.738,0.76901738
1299,71529.8988,0.715298988
1300,67204.8583,0.672048583
1301,63075.7644,0.630757644
1302,66036.5027,0.660365027
1303,61057.9885,0.610579885
1304,59980.2172,0.599802172
1305,51607.5495,0.516075495
1306,57014.5742,0.570145742
1307,56962.7285,0.569627285
1308,59465.2627,0.594652627
1309,68889.5762,0.688895762
1310,69960.8788,0.699608788
1311,68435.9045,0.684359045
1312,70475.6937,0.704756937
1313,70112.9712,0.701129712
1314,72039.0438,0.720390438
1315,71813.3015,0.718133015
1316,70816.1098,0.708161098
1317,67885.4101,0.678854101
1318,69936.3223,0.699363223
1319,68425.9798,0.684259798
1320,71531.6386,0.715316386
1321,76556.0232,0.765560232
1322,70017.9085,0.700179085
1323,67649.6264,0.676496264
1324,61530.9521,0.615309521
1325,54296.2995,0.542962995
1326,57610.8696,0.576108696
1327,56809.9252,0.568099252
1328,58999.2805,0.589992805
1329,63359.5855,0.633595855
1330,59195.1448,0.591951448
1331,54319.5649,0.543195649
1332,66617.8865,0.666178865
1333,55384.7705,0.553847705
1334,65004.5808,0.650045808
1335,64810.1105,0.648101105
1336,74136.9191,0.741369191
1337,67345.0088,0.673450088
1338,66228.4457,0.662284457
1339,62243.5667,0.622435667
1340,63290.5059,0.632905059
1341,61322.3787,0.613223787
1342,68966.4123,0.689664123
1343,65659.9859,0.656599859
1344,64724.0598,0.647240598
1345,48504.857,0.48504857
1346,55218.7396,0.552187396
1347,52777.9387,0.527779387
1348,53329.0782,0.533290782
1349,51496.0259,0.514960259
1350,50995.2765,0.509952765
1351,48368.2013,0.483682013
1352,52321.4908,0.523214908
1353,58383.1386,0.583831386
1354,59625.8738,0.596258738
1355,60491.5565,0.604915565
1356,61951.824,0.61951824
1357,59399.9724,0.593999724
1358,69821.8611,0.698218611
1359,73423.851,0.73423851
1360,65695.4138,0.656954138
1361,65073.2468,0.650732468
1362,68528.4895,0.685284895
1363,77641.811,0.77641811
1364,79987.7408,0.799877408
1365,77754.7965,0.777547965
1366,72947.9225,0.729479225
1367,75702.5678,0.757025678
1368,70721.9107,0.707219107
1369,75479.9519,0.754799519
1370,78499.7092,0.784997092
1371,71120.5292,0.711205292
1372,68379.312,0.68379312
1373,62086.268,0.62086268
1374,72349.4188,0.723494188
1375,68289.1701,0.682891701
1376,69060.238,0.69060238
1377,57436.6563,0.574366563
1378,61858.9282,0.618589282
1379,61880.3943,0.618803943
1380,58754.5403,0.587545403
1381,62481.3234,0.624813234
1382,69959.0807,0.699590807
1383,67482.629,0.67482629
1384,70857.9466,0.708579466
1385,67134.3087,0.671343087
1386,67442.2997,0.674422997
1387,70122.9958,0.701229958
1388,72701.5106,0.727015106
1389,66243.5798,0.662435798
1390,63669.2677,0.636692677
1391,65857.3824,0.658573824
1392,69910.6573,0.699106573
1393,71288.2616,0.712882616
1394,74587.1,0.745871
1395,67089.3093,0.670893093
1396,67079.1348,0.670791348
1397,59909.8999,0.599098999
1398,58131.9033,0.581319033
1399,55345.8212,0.553458212
1400,59516.1356,0.595161356
1401,61909.4883,0.619094883
1402,65603.5843,0.656035843
1403,68152.5243,0.681525243
1404,70179.9664,0.701799664
1405,69152.195,0.69152195
1406,68568.3116,0.685683116
1407,68936.6406,0.689366406
1408,71968.6125,0.719686125
1409,72725.8723,0.727258723
1410,73062.1695,0.730621695
1411,68019.0818,0.680190818
1412,71633.7121,0.716337121
1413,66108.568,0.66108568
1414,67998.1434,0.679981434
1415,68950.2877,0.689502877
1416,66501.836,0.66501836
1417,64535.1209,0.645351209
1418,65253.3346,0.652533346
1419,61867.6996,0.618676996
1420,67658.5835,0.676585835
1421,65942.0262,0.659420262
1422,65851.631,0.65851631
1423,59160.5344,0.591605344
1424,58212.7192,0.582127192
1425,63047.5831,0.630475831
1426,57284.1204,0.572841204
1427,60423.4584,0.604234584
1428,66298.652,0.66298652
1429,62073.6858,0.620736858
1430,74792.8329,0.747928329
1431,67681.5027,0.676815027
1432,72810.3579,0.728103579
1433,69945.1729,0.699451729
1434,79904.1062,0.799041062
1435,76402.2345,0.764022345
1436,79762.563,0.79762563
1437,84509.0118,0.845090118
1438,85167.0894,0.851670894
1439,83801.7989,0.838017989
1440,83440.7012,0.834407012
1441,80245.2468,0.802452468
1442,73775.2567,0.737752567
1443,64287.8463,0.642878463
1444,62601.077,0.62601077
1445,60987.3687,0.609873687
1446,61434.2755,0.614342755
1447,56001.5967,0.560015967
1448,52312.591,0.52312591
1449,54059.3727,0.540593727
1450,61646.7322,0.616467322
1451,54133.5764,0.541335764
1452,63404.1913,0.634041913
1453,58156.9935,0.581569935
1454,67655.2102,0.676552102
1455,66982.8926,0.669828926
1456,68533.9772,0.685339772
1457,61473.7641,0.614737641
1458,63129.3781,0.631293781
1459,64105.4907,0.641054907
1460,58883.0376,0.588830376
1461,56462.064,0.56462064
1462,55148.8438,0.551488438
1463,53411.1144,0.534111144
1464,55154.7596,0.551547596
1465,58632.0093,0.586320093
1466,69040.2573,0.690402573
1467,54836.6695,0.548366695
1468,58078.8993,0.580788993
1469,57512.8991,0.575128991
1470,56509.906,0.56509906
1471,56284.6801,0.562846801
1472,56726.5263,0.567265263
1473,61898.0253,0.618980253
1474,56788.8055,0.567888055
1475,61458.7665,0.614587665
1476,60197.1003,0.601971003
1477,57958.3724,0.579583724
1478,67479.0081,0.674790081
1479,62348.9851,0.623489851
1480,63759.1952,0.637591952
1481,61230.027,0.61230027
1482,62583.0547,0.625830547
1483,61199.4765,0.611994765
1484,58343.8648,0.583438648
1485,61477.6859,0.614776859
1486,58256.9179,0.582569179
1487,57642.9462,0.576429462
1488,56857.8302,0.568578302
1489,63577.592,0.63577592
1490,60779.1202,0.607791202
1491,55610.1806,0.556101806
1492,49606.6585,0.496066585
1493,49107.0306,0.491070306
1494,49261.9899,0.492619899
1495,50739.9354,0.507399354
1496,55386.6265,0.553866265
1497,55376.5026,0.553765026
1498,53484.4641,0.534844641
1499,54659.8004,0.546598004
1500,52672.8635,0.526728635
1501,54617.0738,0.546170738
1502,58639.5698,0.586395698
1503,55211.2032,0.552112032
1504,58769.1222,0.587691222
1505,54260.5649,0.542605649
1506,54717.6832,0.547176832
1507,59036.2108,0.590362108
1508,55053.3114,0.550533114
1509,50769.0748,0.507690748
1510,56347.3296,0.563473296
1511,52192.1273,0.521921273
1512,53703.2219,0.537032219
1513,58112.2765,0.581122765
1514,56917.8006,0.569178006
1515,59982.5706,0.599825706
1516,66735.605,0.66735605
1517,59415.3334,0.594153334
1518,58328.4737,0.583284737
1519,61369.2244,0.613692244
1520,57042.2223,0.570422223
1521,57928.5293,0.579285293
1522,54111.5988,0.541115988
1523,52628.4612,0.526284612
1524,60201.672,0.60201672
1525,58636.2554,0.586362554
1526,62997.487,0.62997487
1527,60885.2097,0.608852097
1528,65246.1147,0.652461147
1529,65580.8547,0.655808547
1530,66521.5766,0.665215766
1531,64792.3913,0.647923913
1532,68818.3411,0.688183411
1533,69839.7021,0.698397021
1534,64493.901,0.64493901
1535,63513.4049,0.635134049
1536,71776.4084,0.717764084
1537,70756.5421,0.707565421
1538,74144.7359,0.741447359
1539,59370.4761,0.593704761
1540,69248.07,0.6924807
1541,76940.5519,0.769405519
1542,76353.0104,0.763530104
1543,69977.2765,0.699772765
1544,74123.0747,0.741230747
1545,77368.5504,0.773685504
1546,76592.908,0.76592908
1547,81122.3697,0.811223697
1548,73508.4992,0.735084992
1549,80539.5398,0.805395398
1550,82601.5231,0.826015231
1551,80052.5379,0.800525379
1552,73069.7855,0.730697855
1553,71309.481,0.71309481
1554,66978.0387,0.669780387
1555,67942.5978,0.679425978
1556,68247.7737,0.682477737
1557,73718.2734,0.737182734
1558,77520.9903,0.775209903
1559,72268.6247,0.722686247
1560,68961.0651,0.689610651
1561,63757.1079,0.637571079
1562,70506.3575,0.705063575
1563,68315.0504,0.683150504
1564,60902.0117,0.609020117
1565,56341.0551,0.563410551
1566,59852.4053,0.598524053
1567,61330.1113,0.613301113
1568,58762.1795,0.587621795
1569,74517.9381,0.745179381
1570,69630.4334,0.696304334
1571,78277.1618,0.782771618
1572,70176.5615,0.701765615
1573,75169.1209,0.751691209
1574,73302.6693,0.733026693
1575,78262.2424,0.782622424
1576,76170.6646,0.761706646
1577,72140.3081,0.721403081
1578,72591.2037,0.725912037
1579,68969.5361,0.689695361
1580,65595.8254,0.655958254
1581,74434.7975,0.744347975
1582,71654.1697,0.716541697
1583,70643.9987,0.706439987
1584,72904.0839,0.729040839
1585,73851.6624,0.738516624
1586,74537.0907,0.745370907
1587,85128.8316,0.851288316
1588,73052.7355,0.730527355
1589,70859.8253,0.708598253
1590,67555.2067,0.675552067
1591,60268.4341,0.602684341
1592,64182.5698,0.641825698
1593,66500.764,0.66500764
1594,64256.2168,0.642562168
1595,60953.3444,0.609533444
1596,63604.0112,0.636040112
1597,63855.4572,0.638554572
1598,71724.1996,0.717241996
1599,71321.689,0.71321689
1600,72620.9594,0.726209594
1601,72943.8991,0.729438991
