Hour,Load (kW)
5125,79511.432
5126,85573.3084
5127,85593.2698
5128,85395.8441
5129,78856.1579
5130,75685.3754
5131,69884.5244
5132,72239.1356
5133,70924.7509
5134,69000.5783
5135,67518.552
5136,73610.1223
5137,79853.5674
5138,78583.0753
5139,70594.1211
5140,71395.4747
5141,71381.5645
5142,71651.0094
5143,63235.0526
5144,64708.1766
5145,78419.0464
5146,82174.2135
5147,90624.1344
5148,86893.9872
5149,85960.5575
5150,69934.4819
5151,73238.562
5152,69662.2808
5153,65049.4249
5154,69430.7861
5155,72722.2015
5156,72628.152
5157,73612.6422
5158,68941.1046
5159,78354.7105
5160,71818.7888
5161,76492.7629
5162,70375.1923
5163,63524.8317
5164,57629.8268
5165,55067.9248
5166,53510.2098
5167,58909.6876
5168,51324.4083
5169,55246.2531
5170,61021.8489
5171,67793.6969
5172,71603.0407
5173,68240.1413
5174,67467.9708
5175,70519.6157
5176,75444.6002
5177,75798.7482
5178,71916.6791
5179,75261.6956
5180,72221.0006
5181,70867.2102
5182,75048.2574
5183,78655.3573
5184,77859.9281
5185,85173.9548
5186,76899.3144
5187,76089.5577
5188,70235.9324
5189,68462.5688
5190,67858.0023
5191,71028.9905
5192,67903.6362
5193,56488.2488
5194,54358.4515
5195,57960.9484
5196,53948.6704
5197,53691.7581
5198,53462.5857
5199,57211.0913
5200,55579.1304
5201,57511.6621
5202,56524.9874
5203,58966.6633
5204,71375.9424
5205,73229.7752
5206,67934.9563
5207,68401.0502
5208,67709.601
5209,73488.2279
5210,73042.0964
5211,71932.4178
5212,67164.3583
5213,68155.1773
5214,69641.8049
5215,68370.9202
5216,64722.0967
5217,70846.6107
5218,78565.9802
5219,75581.3146
5220,69419.1558
5221,71525.4548
5222,74518.5422
5223,73427.8541
5224,74808.1003
5225,72794.3802
5226,73160.8706
5227,76756.4119
5228,76068.2796
5229,80774.9477
5230,81229.9648
5231,80122.1527
5232,78057.0456
5233,84283.8722
5234,79180.3724
5235,82672.6234
5236,82280.8445
5237,92375.5728
5238,91570.4104
5239,90446.754
5240,86600.9803
5241,92134.8404
5242,91679.3254
5243,88948.9478
5244,72859.2544
5245,82443.2982
5246,81025.5655
5247,88585.5533
5248,78145.1268
5249,73060.0059
5250,90574.2987
5251,85494.1298
5252,71247.3311
5253,87047.4383
5254,86398.3826
5255,91485.5852
5256,84943.8908
5257,93527.3029
5258,89862.485
5259,84104.9176
5260,77724.4428
5261,64625.3507
5262,85718.7809
5263,84475.8446
5264,82475.8348
5265,86266.0486
5266,86366.1847
5267,86577.1528
5268,86667.6242
5269,86598.6533
5270,87514.6642
5271,80950.9222
5272,81283.0617
5273,82765.3443
5274,83617.4943
5275,81128.543
5276,75723.5845
5277,82996.5542
5278,79702.7007
5279,81987.7563
5280,85310.0488
5281,85300.2534
5282,74640.4847
5283,76667.1204
5284,60690.4456
5285,52709.7405
5286,71461.8324
5287,79631.0971
5288,78098.0496
5289,80603.3245
5290,81381.654
5291,87701.6646
5292,77212.0052
5293,86485.7705
5294,78053.4503
5295,82553.0942
5296,83818.4
5297,85591.9716
5298,83068.481
5299,82842.0175
5300,75991.0921
5301,83405.0064
5302,83998.8768
5303,83831.4311
5304,79990.0732
5305,80730.0846
5306,81585.5357
5307,79473.524
5308,81794.1906
5309,81829.4447
5310,80849.5849
5311,81136.328
5312,79752.6161
5313,72803.3677
5314,69603.2869
5315,73251.6929
5316,73667.4255
5317,65359.6918
5318,73033.5422
5319,66229.1402
5320,72688.6596
5321,73606.8441
5322,73168.3972
5323,74510.7184
5324,81690.369
5325,86601.0427
5326,75198.8984
5327,71583.2325
5328,81278.5556
5329,82452.4113
5330,80338.6178
5331,74964.2116
5332,70636.6022
5333,66504.9377
5334,69463.1036
5335,64482.0153
5336,63401.6681
5337,55026.4227
5338,60430.8681
5339,60376.4412
5340,62876.3925
5341,72298.1212
5342,73366.8374
5343,71839.2749
5344,73876.4742
5345,73511.16
5346,75434.6392
5347,75206.3017
5348,74206.5131
5349,71273.2146
5350,73321.5265
5351,71808.5818
5352,74911.6367
5353,79933.4157
5354,73392.6936
5355,71021.8024
5356,64900.5172
5357,57663.2521
5358,60975.2079
5359,60171.6475
5360,62358.385
5361,66716.0705
5362,62549.0085
5363,57670.8056
5364,69966.5026
5365,58730.7602
5366,68347.9423
5367,68150.8423
5368,77475.0193
5369,70680.4757
5370,69561.2776
5371,65573.7619
5372,66618.0627
5373,64647.2953
5374,72288.6871
5375,68979.6171
5376,68041.0458
5377,51819.196
5378,58530.4299
5379,56086.9787
5380,56635.4661
5381,54799.76
5382,54296.3551
5383,51666.6227
5384,55617.2533
5385,61676.2406
5386,62916.3135
5387,63779.3323
5388,65236.9342
5389,62682.4152
5390,73101.6349
5391,76700.954
5392,68969.8444
5393,68345.0034
5394,71797.5703
5395,80908.2144
5396,83251.4651
5397,81015.84
5398,76206.2835
5399,78958.2446
5400,73974.9016
5401,78730.2553
5402,81747.3234
5403,74365.4526
5404,71621.5429
5405,65325.8047
5406,75586.2597
5407,71523.3134
5408,72291.6821
5409,60665.3996
5410,65084.969
5411,65103.7309
5412,61975.1711
5413,65699.2466
5414,73174.2948
5415,70695.1323
5416,74067.7375
5417,70341.3855
5418,70646.6607
5419,73324.6395
5420,75900.4352
5421,69439.7837
5422,66862.7492
5423,69048.14
5424,73098.6893
5425,74473.5663
5426,77769.6759
5427,70269.1546
5428,70256.2479
5429,63084.2792
5430,61303.5472
5431,58514.7281
5432,62682.3037
5433,65072.9161
5434,68764.2701
5435,71310.4666
5436,73335.1634
5437,72304.6452
5438,71718.0133
5439,72083.5923
5440,75112.8125
5441,75867.319
5442,76200.8613
5443,71155.017
5444,74766.8891
5445,69238.9853
5446,71125.7993
5447,72075.1807
5448,69623.9644
5449,67654.483
5450,68369.929
5451,64981.5245
5452,70769.6374
5453,69050.3075
5454,68957.1381
5455,62263.2657
5456,61312.6731
5457,66144.758
5458,60378.5147
5459,63515.0705
5460,69387.4803
5461,65159.7288
5462,77876.0889
5463,70761.9702
5464,75888.0353
5465,73020.0586
5466,82976.1986
5467,79471.5321
5468,82829.064
5469,87572.7149
5470,88227.9929
5471,86859.9012
5472,86496.0007
5473,83297.742
5474,76824.946
5475,67334.7282
5476,65645.1498
5477,64028.631
5478,64472.7256
5479,59037.2331
5480,55345.4121
5481,57089.3769
5482,64673.9181
5483,57157.9423
5484,66425.7357
5485,61175.7148
5486,70671.1069
5487,69995.9631
5488,71544.22
5489,64481.1777
5490,66133.9608
5491,67107.241
5492,61881.9541
5493,59458.145
5494,58142.0878
5495,56401.5199
5496,58142.325
5497,61616.7331
5498,72022.1379
5499,57815.7055
5500,61055.0891
5501,60486.2411
5502,59480.3988
5503,59252.322
5504,59691.3159
5505,64859.961
5506,59747.8859
5507,64414.9899
5508,63150.4654
5509,60908.8776
5510,70426.6518
5511,65293.7658
5512,66701.1115
5513,64169.0772
5514,65519.2374
5515,64132.7902
5516,61274.3079
5517,64405.257
5518,61181.6154
5519,60564.7687
5520,59776.7762
5521,66493.6599
5522,63692.3086
5523,58520.4879
5524,52514.0833
5525,52011.5713
5526,52163.6451
5527,53638.7035
5528,58282.5061
5529,58269.4922
5530,56374.5622
5531,57547.0055
5532,55557.1741
5533,57498.4885
5534,61518.087
5535,58086.8215
5536,61641.8401
5537,57130.3809
5538,57584.5958
5539,61900.2186
5540,57914.413
5541,53627.2685
5542,59202.6141
5543,55044.501
5544,56552.6835
5545,60958.8244
5546,59761.4334
5547,62823.2868
5548,69573.4032
5549,62250.2121
5550,61160.4315
5551,64198.2598
5552,59868.3337
5553,60751.7154
5554,56931.8582
5555,55445.7923
5556,63016.0735
5557,61447.7257
5558,65806.0248
5559,63690.8134
5560,68048.783
5561,68380.5861
5562,69318.3697
5563,67586.2446
5564,71609.2531
5565,72627.6715
5566,67278.9263
5567,66295.4847
5568,74555.5413
5569,73532.7266
5570,76917.9706
5571,62140.7595
5572,72015.4008
5573,79704.9286
5574,79114.4316
5575,72735.7408
5576,76878.5806
5577,80121.0966
5578,79342.4929
5579,83868.9921
5580,76252.1575
5581,83280.2328
5582,85339.2492
5583,82787.2957
5584,75801.5738
5585,74038.2982
5586,69703.8835
5587,70665.4686
5588,70967.6693
5589,76435.1924
5590,80234.9312
5591,74979.5862
5592,71669.0457
5593,66462.1063
5594,73208.3722
5595,71014.0801
5596,63598.055
5597,59034.1106
5598,62542.4716
5599,64017.187
5600,61446.2633
5601,77199.0285
5602,72308.5292
5603,80952.2615
5604,72848.6637
5605,77838.2243
5606,75968.7724
5607,80925.344
5608,78830.7633
5609,74797.4024
5610,75245.2923
5611,71620.6177
5612,68243.8986
5613,77079.8609
5614,74296.222
5615,73283.0385
5616,75540.1098
5617,76484.6731
5618,77167.0849
5619,87755.8078
5620,75676.6925
5621,73480.7617
5622,70173.1211
5623,62883.3251
5624,66794.4362
5625,69109.6044
5626,66862.0298
5627,63556.1288
5628,66203.7655
5629,66452.1801
5630,74317.8899
5631,73912.3452
5632,75208.5802
5633,75528.4833
5634,80313.3288
5635,76892.4319
5636,73303.2066
5637,75073.7276
5638,71333.9284
5639,70990.4271
5640,71023.4967
5641,74800.195
5642,80196.4234
5643,74467.7207
5644,65409.5732
5645,63394.3425
5646,68925.0894
5647,62365.9708
5648,59371.9983
5649,63198.9292
5650,65251.0145
5651,60065.1077
5652,65357.3354
5653,67803.5917
5654,69969.1249
5655,72634.7916
5656,73712.4952
5657,70722.9278
5658,73316.3305
5659,72283.6545
5660,71953.8555
5661,73531.4458
5662,70592.3462
5663,67706.4399
5664,66760.2173
5665,71827.6559
5666,64661.7927
5667,60941.3958
5668,60174.0968
5669,57007.8643
5670,54919.9133
5671,54342.6228
5672,57311.6525
5673,55442.8817
5674,58459.1247
5675,53285.484
5676,56283.7651
5677,58858.447
5678,61885.5751
5679,55852.3132
5680,56461.4132
5681,56048.4387
5682,58953.9785
5683,60174.4168
5684,61046.6717
5685,56622.5683
5686,55568.2296
5687,55681.4077
5688,55442.1975
5689,64023.8476
5690,58809.3712
5691,51266.0516
5692,49731.0016
5693,50336.7459
5694,48103.8366
5695,49991.5857
5696,49693.699
5697,55616.0298
5698,49716.6867
5699,54553.4687
5700,55570.1516
5701,55728.2561
5702,58560.3547
5703,58318.5489
5704,58262.1197
5705,59789.4938
5706,60568.8965
5707,60043.8051
5708,61812.44
5709,60238.0989
5710,63803.769
5711,62924.9823
5712,64790.9083
5713,62392.5403
5714,71689.5074
5715,65455.4697
5716,64017.1071
5717,61846.687
5718,61066.1886
5719,56097.0203
5720,60215.0743
5721,63324.8212
5722,60196.6663
5723,68150.7338
5724,61538.3612
5725,63316.0894
5726,77361.5626
5727,67501.0315
5728,68388.5529
5729,69170.8963
5730,75301.5345
5731,73345.8861
5732,74987.7153
5733,69628.6005
5734,73546.2465
5735,75306.8925
5736,76988.8943
5737,82315.5332
5738,73058.4261
5739,70053.6351
5740,66025.4167
5741,65088.9427
5742,65699.0139
5743,64937.3701
5744,64129.5529
5745,63410.6305
5746,59427.8443
5747,62053.9252
5748,63335.6299
5749,65563.0748
5750,73057.8543
5751,77295.5205
5752,70765.8175
5753,79862.4191
5754,71857.3242
5755,67467.4451
5756,69162.7551
5757,70284.9506
5758,70201.4277
5759,74420.8791
5760,79177.1411
5761,77637.3737
5762,71123.6716
5763,70881.6359
5764,75185.7105
5765,71687.2559
5766,69847.1954
5767,68236.811
5768,64174.1913
5769,66236.3241
5770,65677.2279
5771,54132.0769
5772,58149.9889
5773,59768.7109
5774,60722.6587
5775,63203.6172
5776,64893.232
5777,68205.6733
5778,67392.0403
5779,73106.4174
5780,68141.0178
5781,81311.0287
5782,76808.1974
5783,74766.7213
5784,69282.3266
5785,79107.6823
5786,76996.6802
5787,66619.6954
5788,60940.9329
5789,60542.6384
5790,66472.3114
5791,66249.8609
5792,63469.4987
5793,62043.8797
5794,66672.6584
5795,59657.2572
5796,81125.1229
5797,78676.7237
5798,84737.9886
5799,84757.3389
5800,84559.3026
5801,78019.0062
5802,74847.6138
5803,69046.1535
5804,71400.1558
5805,70085.1626
5806,68160.3819
5807,66677.748
5808,72768.7111
5809,79011.5495
5810,77740.451
5811,69750.8909
5812,70551.6391
5813,70537.1238
5814,70805.9641
5815,62389.4032
5816,63861.9234
5817,77572.19
5818,81326.7542
5819,89776.0727
5820,86045.3235
5821,85111.2922
5822,69084.6155
5823,72388.095
5824,68811.2135
5825,64197.7579
5826,68578.5197
5827,71869.3361
5828,71774.6881
5829,72758.5803
5830,68086.4451
5831,77499.4538
5832,70962.9354
5833,75636.3132
5834,69518.1468
5835,62667.1908
5836,56771.5909
5837,54209.0944
5838,52650.7853
5839,58049.6695
5840,50463.797
5841,54385.0491
5842,60160.0526
5843,66931.3087
5844,70740.0611
5845,67376.5707
5846,66603.8096
5847,69654.8645
5848,74579.2593
5849,74932.8181
5850,71050.1602
5851,74394.5885
5852,71353.3056
5853,69998.9278
5854,74179.388
5855,77785.9014
5856,76989.8862
5857,84303.3272
5858,76028.1016
5859,75217.7602
5860,69363.5506
5861,67589.6032
5862,66984.4533
5863,70154.8585
5864,67028.9218
5865,55612.9523
5866,53482.5735
5867,57084.4892
5868,53071.6306
5869,52814.138
5870,52584.3859
5871,56332.3121
5872,54699.7723
5873,56631.7256
5874,55644.473
5875,58085.5714
5876,70494.2734
5877,72347.5296
5878,67052.1345
5879,67517.6527
5880,66825.6283
5881,72603.6803
5882,72156.9745
5883,71046.7221
5884,66278.0892
5885,67268.3351
5886,68754.3902
5887,67482.9334
5888,63833.5384
5889,69957.4812
5890,77676.2801
5891,74691.0442
5892,68528.3156
5893,70634.0453
5894,73626.5639
5895,72535.3074
5896,73914.9857
5897,71900.6981
5898,72266.6214
5899,75861.5962
5900,75172.8977
5901,79879.0003
5902,80333.4522
5903,79225.0754
5904,77159.404
5905,83385.6668
5906,78281.6037
5907,81773.2919
5908,81380.9505
5909,91475.1169
5910,90669.393
5911,89545.1756
5912,85698.8413
5913,91232.1414
5914,90776.0668
5915,88045.13
5916,71954.8779
5917,81538.3635
5918,80120.073
5919,87679.5035
5920,77238.5202
5921,72152.8429
5922,89666.5799
5923,84585.8555
5924,70338.5019
5925,86138.0545
5926,85488.4448
5927,90575.0939
5928,84032.8463
5929,92615.7059
5930,88950.3358
5931,83192.2168
5932,76811.1907
5933,63711.5478
5934,84804.4278
5935,83560.9417
5936,81560.3826
5937,85350.0475
5938,85449.6352
5939,85660.0554
5940,85749.9793
5941,85680.4615
5942,86595.9258
5943,80031.6379
5944,80363.2318
5945,81844.9693
5946,82696.5747
5947,80207.0793
5948,74801.5771
5949,82074.0036
5950,78779.6074
5951,81064.1208
5952,84385.8715
5953,84375.5348
5954,73715.2253
5955,75741.3207
5956,59764.106
5957,51782.8616
5958,70534.4145
5959,78703.1408
5960,77169.5554
5961,79674.2928
5962,80452.0852
5963,86771.5594
5964,76281.3639
5965,85554.5937
5966,77121.7384
5967,81620.8476
5968,82885.6194
5969,84658.6573
5970,82134.6335
5971,81907.6373
5972,75056.1797
5973,82469.5624
5974,83062.9015
5975,82894.925
5976,79053.0369
5977,79792.5185
5978,80647.4403
5979,78534.8998
5980,80855.038
5981,80889.7642
5982,79909.377
5983,80195.5932
5984,78811.355
5985,71861.5807
5986,68660.9744
5987,72308.8554
5988,72724.0636
5989,64415.8059
5990,72089.1328
5991,65284.2077
5992,71743.2046
5993,72660.867
5994,72221.8986
5995,73563.6987
5996,80742.8288
5997,85652.9824
5998,74250.3185
5999,70634.1335
6000,80328.9379
6001,81502.2754
6002,79387.9643
6003,74013.041
6004,69684.9149
6005,65552.7342
6006,68510.3844
6007,63528.7809
6008,62447.919
6009,54072.1594
6010,59476.091
6011,59421.1508
6012,61920.5894
6013,71341.8059
6014,72410.0103
6015,70881.9365
6016,72918.6251
6017,72552.8006
6018,74475.7699
6019,74246.9231
6020,73246.6257
6021,70312.819
6022,72360.623
6023,70847.1709
6024,73949.719
6025,78970.9917
6026,72429.7638
6027,70058.3672
6028,63936.5772
6029,56698.8077
6030,60010.2596
6031,59206.1958
6032,61392.4305
6033,65749.6136
6034,61582.0498
6035,56703.3455
6036,68998.5416
6037,57762.2988
6038,67378.9811
6039,67181.3816
6040,76505.0597
6041,69710.0178
6042,68590.3218
6043,64602.3087
6044,65646.1126
6045,63674.8489
6046,71315.7448
6047,68006.1794
6048,67067.1132
6049,50844.769
6050,57555.5091
6051,55111.5644
6052,55659.559
6053,53823.3605
6054,53319.4638
6055,50689.24
6056,54639.3797
6057,60697.8767
6058,61937.4597
6059,62799.9891
6060,64257.1021
6061,61702.0948
6062,72120.8266
6063,75719.6584
6064,67988.062
6065,67362.7346
6066,70814.8158
6067,79924.9745
6068,82267.7403
6069,80031.6309
6070,75221.5906
6071,77973.0685
6072,72989.2427
6073,77744.1141
6074,80760.7004
6075,73378.3483
6076,70633.9579
6077,64337.7394
6078,74597.7147
6079,70534.2892
6080,71302.1791
6081,59675.4184
6082,64094.5101
6083,64112.7948
6084,60983.7583
6085,64707.3577
6086,72181.9302
6087,69702.2925
6088,73074.4231
6089,69347.5969
6090,69652.3986
6091,72329.9042
6092,74905.2273
6093,68444.1037
6094,65866.5977
6095,68051.5174
6096,72101.5961
6097,73476.0031
6098,76771.6431
6099,69270.6528
6100,69257.2776
6101,62084.841
6102,60303.6415
6103,57514.3554
6104,61681.4646
6105,64071.6111
6106,67762.4997
6107,70308.2312
6108,72332.4637
6109,71301.4816
6110,70714.3864
6111,71079.5025
6112,74108.2604
6113,74862.3051
6114,75195.3861
6115,70149.0811
6116,73760.493
6117,68232.1294
6118,70118.4842
6119,71067.4068
6120,68615.7324
6121,66645.7934
6122,67360.7822
6123,63971.9211
6124,69759.5779
6125,68039.7924
6126,67946.168
6127,61251.841
6128,60300.7944
6129,65132.4258
6130,59365.7295
6131,62501.8329
6132,68373.7907
6133,64145.5879
6134,76861.4971
6135,69746.9279
6136,74872.5432
6137,72004.1172
6138,81959.8084
6139,78454.6936
6140,81811.7778
6141,86554.9814
6142,87209.8127
6143,85841.2748
6144,85476.9287
6145,82278.2248
6146,75804.9842
6147,66314.3223
6148,64624.3004
6149,63007.3385
6150,63450.9907
6151,58015.0561
6152,54322.7937
6153,56066.3175
6154,63650.4183
6155,56134.0027
6156,65401.3567
6157,60150.897
6158,69645.8507
6159,68970.2692
6160,70518.0889
6161,63454.6098
6162,65106.9568
6163,66079.8013
6164,60854.0792
6165,58429.8355
6166,57113.3443
6167,55372.3428
6168,57112.7149
6169,60586.6905
6170,70991.6634
6171,56784.7995
6172,60023.7522
6173,59454.4738
6174,58448.2017
6175,58219.6957
6176,58658.2607
6177,63826.4776
6178,58713.9748
6179,63380.6517
6180,62115.7004
6181,59873.6865
6182,69391.0351
6183,64257.7241
6184,65664.6453
6185,63132.187
6186,64481.9238
6187,63095.0537
6188,60236.149
6189,63366.6763
6190,60142.6134
6191,59525.3459
6192,58736.9331
6193,65453.3971
6194,62651.6266
6195,57479.3873
6196,51472.5646
6197,50969.635
6198,51121.2918
6199,52595.9337
6200,57239.3204
6201,57225.891
6202,55330.5462
6203,56502.5751
6204,54512.3299
6205,56453.231
6206,60472.4168
6207,57040.7391
6208,60595.3461
6209,56083.4757
6210,56537.28
6211,60852.4928
6212,56866.2776
6213,52578.7243
6214,58153.6614
6215,53995.1404
6216,55502.9156
6217,59908.6497
6218,58710.8524
6219,61772.3001
6220,68522.0113
6221,61198.4156
6222,60108.2308
6223,63145.6556
6224,58815.3265
6225,59698.3057
6226,55878.0465
6227,54391.5793
6228,61961.4596
6229,60392.7115
6230,64750.6108
6231,62635.0002
6232,66992.5712
6233,67323.9761
6234,68261.3621
6235,66528.84
6236,70551.452
6237,71569.4744
6238,66220.3338
6239,65236.4973
6240,73496.1596
6241,72472.9511
6242,75857.8019
6243,61080.1981
6244,70954.4472
6245,78643.5834
6246,78052.6953
6247,71673.6141
6248,75816.0639
6249,79058.1905
6250,78279.198
6251,82805.3088
6252,75188.0865
6253,82215.7745
6254,84274.4042
6255,81722.0646
6256,74735.9571
6257,72972.2965
6258,68637.4973
6259,69598.6985
6260,69900.5158
6261,75367.656
6262,79167.0126
6263,73911.2858
6264,70600.3641
6265,65393.0441
6266,72138.9299
6267,69944.2582
6268,62527.8542
6269,57963.5314
6270,61471.5145
6271,62945.8525
6272,60374.5521
6273,76126.941
6274,71236.066
6275,79879.4232
6276,71775.4508
6277,76764.6373
6278,74894.812
6279,79851.0106
6280,77756.0576
6281,73722.3249
6282,74169.8435
6283,70544.7982
6284,67167.7089
6285,76003.3017
6286,73219.2937
6287,72205.7417
6288,74462.445
6289,75406.641
6290,76088.6859
6291,86677.0425
6292,74597.5615
6293,72401.2655
6294,69093.2603
6295,61803.1003
6296,65713.8479
6297,68028.6531
6298,65780.7161
6299,62474.4533
6300,65121.7288
6301,65369.7826
6302,73235.1323
6303,72829.228
6304,74125.1039
6305,74444.6485
6306,79229.136
6307,75807.8818
6308,72218.2997
6309,73988.4645
6310,70248.3096
6311,69904.4531
6312,69937.1681
6313,73713.5124
6314,79109.3873
6315,73380.3317
6316,64321.8319
6317,62306.2494
6318,67836.645
6319,61277.1757
6320,58282.8531
6321,62109.4345
6322,64161.1708
6323,58974.9156
6324,64266.7954
6325,66712.7044
6326,68877.8909
6327,71543.2114
6328,72620.5694
6329,69630.6569
6330,72223.7152
6331,71190.6952
6332,70860.5528
6333,72437.8003
6334,69498.3584
6335,66612.1105
6336,65665.5467
6337,70732.6448
6338,63566.4416
6339,59845.7053
6340,59078.0674
6341,55911.4966
6342,53823.2078
6343,53245.5801
6344,56214.2733
6345,54345.1664
6346,57361.074
6347,52187.0983
6348,55185.0451
6349,57759.3931
6350,60786.188
6351,54752.5935
6352,55361.3614
6353,54948.0553
6354,57853.2642
6355,59073.3721
6356,59945.2973
6357,55520.8645
6358,54466.1972
6359,54579.0471
6360,54339.5093
6361,62920.8325
6362,57706.0297
6363,50162.3842
6364,48627.0089
6365,49232.4285
6366,46999.1951
6367,48886.6205
6368,48588.4108
6369,54510.4192
6370,48610.7543
6371,53447.2149
6372,54463.577
6373,54621.3614
6374,57453.1404
6375,57211.0156
6376,57154.2679
6377,58681.3242
6378,59460.4095
6379,58935.0013
6380,60703.32
6381,59128.6633
6382,62694.0185
6383,61814.9173
6384,63680.5293
6385,61281.848
6386,70578.5023
6387,64344.1525
6388,62905.4783
6389,60734.7472
6390,59953.9382
6391,54984.46
6392,59102.2047
6393,62211.6429
6394,59083.1798
6395,67036.9397
6396,60424.2601
6397,62201.6818
6398,76246.8491
6399,66386.0127
6400,67273.2294
6401,68055.2686
6402,74185.6032
6403,72229.6518
6404,73871.1786
6405,68511.7619
6406,72429.1066
6407,74189.4519
6408,75871.1536
6409,81197.4929
6410,71940.0868
6411,68934.9974
6412,64906.4811
6413,63969.7098
6414,64579.4843
6415,63817.5444
6416,63009.4317
6417,62290.2144
6418,58307.1338
6419,60932.9209
6420,62214.3324
6421,64441.4846
6422,71935.972
6423,76173.3467
6424,69643.3527
6425,78739.6641
6426,70734.2794
6427,66344.111
6428,68039.1325
6429,69161.0399
6430,69077.2296
6431,73296.3941
6432,78052.3697
6433,76512.3167
6434,69998.3294
6435,69756.0092
6436,74059.7997
6437,70561.0617
6438,68720.7184
6439,67110.0518
6440,63047.1504
6441,65109.0021
6442,64549.6254
6443,53004.1945
6444,57021.8272
6445,58640.2704
6446,59593.94
6447,62074.6208
6448,63763.9586
6449,67076.1235
6450,66262.2146
6451,71976.3165
6452,67010.6422
6453,80180.3789
6454,75677.2741
6455,73635.5251
6456,68150.858
6457,77975.9419
6458,75864.6686
6459,65487.4131
6460,59808.3806
6461,59409.8167
6462,65339.2207
6463,65116.502
6464,62335.8721
6465,60909.9859
6466,65538.498
6467,58522.8309
6468,79990.4312
6469,77541.7673
6470,83602.768
6471,83621.8546
6472,83423.5553
6473,76882.9964
6474,73711.3422
6475,67909.6205
6476,70263.3621
6477,68948.1088
6478,67023.0686
6479,65540.1757
6480,71630.8805
6481,77873.4611
6482,76602.1054
6483,68612.2887
6484,69412.7808
6485,69398.0101
6486,69666.5956
6487,61249.7804
6488,62722.047
6489,76432.0604
6490,80186.3721
6491,88635.4387
6492,84904.4382
6493,83970.1562
6494,67943.2293
6495,71246.4592
6496,67669.3288
6497,63055.6247
6498,67436.1387
6499,70726.7079
6500,70631.8133
6501,71615.4595
6502,66943.0788
6503,76355.8426
6504,69819.0799
6505,74492.214
6506,68373.8045
6507,61522.606
6508,55626.7642
6509,53064.0263
6510,51505.4765
6511,56904.1206
6512,49318.0085
6513,53239.0216
6514,59013.7867
6515,65784.805
6516,69593.3202
6517,66229.5932
6518,65456.5961
6519,68507.4155
6520,73431.5754
6521,73784.9
6522,69902.0085
6523,73246.2036
6524,70204.6882
6525,68850.0785
6526,73030.3075
6527,76636.5901
6528,75840.3448
6529,83153.5563
6530,74878.1018
6531,74067.532
6532,68213.0946
6533,66438.9201
6534,65833.5437
6535,69003.7229
6536,65877.5607
6537,54461.3665
6538,52330.7634
6539,55932.4555
6540,51919.3739
6541,51661.6589
6542,51431.6849
6543,55179.3899
6544,53546.6295
6545,55478.3627
6546,54490.8906
6547,56931.7701
6548,69340.2539
6549,71193.2924
6550,65897.6802
6551,66362.9819
6552,65670.7416
6553,71448.5784
6554,71001.6579
6555,69891.1913
6556,65122.3449
6557,66112.3779
6558,67598.2207
6559,66326.5522
6560,62676.9459
6561,68800.6783
6562,76519.2672
6563,73533.822
6564,67370.8846
6565,69476.4061
6566,72468.7171
6567,71377.2537
6568,72756.7256
6569,70742.2322
6570,71107.9503
6571,74702.7206
6572,74013.8181
6573,78719.7172
6574,79173.9663
6575,78065.3873
6576,75999.5143
6577,82225.5761
6578,77121.3126
6579,80612.801
6580,80220.2604
6581,90314.2281
6582,89508.3062
6583,88383.8913
6584,84537.3603
6585,90070.4641
6586,89614.1939
6587,86883.0621
6588,70792.6155
6589,80375.9072
6590,78957.4235
6591,86516.6614
6592,76075.486
6593,70989.6173
6594,88503.1634
6595,83422.2488
6596,69174.7055
6597,84974.0691
6598,84324.2709
6599,89410.7321
6600,82868.2973
6601,91450.9702
6602,87785.414
6603,82027.1096
6604,75645.8986
6605,62546.0715
6606,83638.7678
6607,82395.0987
6608,80394.3571
6609,84183.8401
6610,84283.2466
6611,84493.4861
6612,84583.2299
6613,84513.5326
6614,85428.8181
6615,78864.3519
6616,79195.7682
6617,80677.3287
6618,81528.7576
6619,79039.0862
6620,73633.4088
6621,80905.6607
6622,77611.0904
6623,79895.4303
6624,83217.0082
6625,83206.4993
6626,72546.0181
6627,74571.9424
6628,58594.5573
6629,50613.143
6630,69364.5267
6631,77533.0843
6632,75999.3309
6633,78503.9009
6634,79281.5265
6635,85600.8344
6636,75110.4733
6637,84383.538
6638,75950.5183
6639,80449.4637
6640,81714.0722
6641,83486.9476
6642,80962.7617
6643,80735.6042
6644,73883.9857
6645,81297.2082
6646,81890.3877
6647,81722.2522
6648,77880.2057
6649,78619.5295
6650,79474.2941
6651,77361.597
6652,79681.5792
6653,79716.15
6654,78735.6081
6655,79021.6701
6656,77637.2783
6657,70687.351
6658,67486.5924
6659,71134.3216
6660,71549.3787
6661,63240.9704
6662,70914.1474
6663,64109.073
6664,70567.9211
6665,71485.4354
6666,71046.3194
6667,72387.9727
6668,79566.9565
6669,84476.9643
6670,73074.1553
6671,69457.8258
6672,79152.4863
6673,80325.6806
6674,78211.2268
6675,72836.1613
6676,68507.8938
6677,64375.5722
6678,67333.0822
6679,62351.339
6680,61270.338
6681,52894.44
6682,58298.2337
6683,58243.1564
6684,60742.4583
6685,70163.5388
6686,71231.6078
6687,69703.3992
6688,71739.9535
6689,71373.9954
6690,73296.8318
6691,73067.8526
6692,72067.4235
6693,69133.4855
